record_id,Make,Model,Damage,Defect,Loading,Maneuver,driverVehicle_id,Plate number,Vehicle type,Engine number,Chassis number,Classification,Insurance details,same
e755e2ed-b670-413b-a79f-4fbbcec83cd0,Nissan Sentra ,,None,None,,Going ahead,8e8423e1-ae34-4fed-8df7-333574d8f31c,UEA 552 ,Car,,,Private,,e755e2ed-b670-413b-a79f-4fbbcec83cd0
e755e2ed-b670-413b-a79f-4fbbcec83cd0,,,,,,,5fc67c1f-4b94-44eb-ac68-eeeb3a85aa2a,,,,,,,e755e2ed-b670-413b-a79f-4fbbcec83cd0
e7741231-54f6-41d1-8169-e2a89a7b2ae1,Kawasaki Tricycle ,,Rear,None,,Going ahead,d91e098d-8bee-41a7-8e78-6e5ede7f05f1,no,Tricycle,,,Private,,e7741231-54f6-41d1-8169-e2a89a7b2ae1
e7741231-54f6-41d1-8169-e2a89a7b2ae1,Yamaha Mio i125 ,,Front,None,,Going ahead,d2ee9e00-8996-4950-874f-d47501c1969a,no,Motorcycle,,,Private,,e7741231-54f6-41d1-8169-e2a89a7b2ae1
e96015fe-c881-4a8a-b4f2-6107a5e3019f,Honda,,Front,None,Legal,Going ahead,947834a7-f929-4020-bd12-db3e6e4e5c55,XV 5014,Motorcycle,,,Private,,e96015fe-c881-4a8a-b4f2-6107a5e3019f
e96015fe-c881-4a8a-b4f2-6107a5e3019f,Honda,,Left,None,Legal,Left turn,8bac1020-1482-48ae-b87f-27ff72dba0ec,8457 MB,Motorcycle,,,Private,,e96015fe-c881-4a8a-b4f2-6107a5e3019f
e9745693-05a3-4900-9d74-0728f93169b7,KIA,KIA Bongo,,None,,Going ahead,bbba35ce-bf21-422d-b325-d071746f2796,ANA8771,Truck (Rigid),JT- 019169 ,KNCSD0322VS318558,Private,,e9745693-05a3-4900-9d74-0728f93169b7
e9d13bdc-e610-4fed-980f-fae7f68cd883,MOTOPOSH,,,,,,81b425ce-2957-48c9-85b0-af45f4b8736a,4500QI ,Motorcycle,BT156FM12V12008461,L82PCJL43C1208491,Private,,e9d13bdc-e610-4fed-980f-fae7f68cd883
e9d13bdc-e610-4fed-980f-fae7f68cd883, KYMCO LIKE,,,,,,fb092352-dbb2-4f1b-8308-f023c8cca5bd,1301-131 453,Motorcycle,1001349,LC2D230B0J1000244,Private,,e9d13bdc-e610-4fed-980f-fae7f68cd883
ea2c58ab-691f-4885-9e92-5a6e781201ca,Ford Everest,,Front,None,Legal,Going ahead,e5f2c76a-952a-43a3-aba3-d4295a51ec82,CO-Y097,SUV,P4AT2552705,MNCAXXMAWAHD65382,Private,,ea2c58ab-691f-4885-9e92-5a6e781201ca
ea2c58ab-691f-4885-9e92-5a6e781201ca,Skygo Motorcycle,,Front,None,Legal,Diverging,5e589dd3-bdfe-4c17-9f43-22c3e329d495,150102,Motorcycle,,,Private,,ea2c58ab-691f-4885-9e92-5a6e781201ca
ea2cc0fd-7cce-4590-ae70-ecec40d9be9a,,,,,,,0c25af6e-f27a-444a-9c1e-e97d182d46b5,WLQ 197,Truck (Unknown),,,,,ea2cc0fd-7cce-4590-ae70-ecec40d9be9a
ea2cc0fd-7cce-4590-ae70-ecec40d9be9a,,,,,,,882738de-e93e-4127-a646-44f2e509fbf9,1380-1123852,Motorcycle,,,,,ea2cc0fd-7cce-4590-ae70-ecec40d9be9a
ea473292-feac-4fc7-bf28-ee5a0dad416b,,"Toyota SUV Fortuner, colored Freedom White, ",,,,,d3c9de65-79ad-4559-ae79-c889817a5600,"Plate No.ASA-8159, ",SUV,,,Private,,ea473292-feac-4fc7-bf28-ee5a0dad416b
ea473292-feac-4fc7-bf28-ee5a0dad416b,,"Euro 100 Motorcycle, colored Red,",,,,,c4e11955-f3e2-47ec-8d73-a340d1f58974, bearing Plate No.6496,Motorcycle,,,Private,,ea473292-feac-4fc7-bf28-ee5a0dad416b
eb6aeb3e-2ab5-4506-8607-6473c2910029,Toyota,"Toyota Hiace Commuter, UV Express",Front,None,,Going ahead,4f77f66f-ebc1-4bcc-b846-05f9862e9df0,091203,Van,1KD2669881,JTFJT02P1G5007145,Public / For-Hire,,eb6aeb3e-2ab5-4506-8607-6473c2910029
eb6aeb3e-2ab5-4506-8607-6473c2910029,Kawasaki,Kawasaki Bajaj,Multiple,None,,Going ahead,db22dfdf-12de-4493-b4b7-8aff2adf5355,090103,Motorcycle,,,Private,,eb6aeb3e-2ab5-4506-8607-6473c2910029
ebe1d67c-57e1-409a-8ac3-7d77311c07b5,Motorstar,Motorstar color black,Multiple,None,Legal,Cross traffic,cd1e580d-cbf4-4616-8273-b509e85b1700,090109,Motorcycle,152FMHSA006727,LAMSXKHS6K0001345,Private,CR No. 34834542,ebe1d67c-57e1-409a-8ac3-7d77311c07b5
ebe1d67c-57e1-409a-8ac3-7d77311c07b5,Honda,Honda XRM 125,,,,,bf90cdf7-3607-4a1c-a92f-c24026d368e9,1526 JK,Motorcycle,XRM15E128949,XRM15128942,Private,CR No. 10230368-1,ebe1d67c-57e1-409a-8ac3-7d77311c07b5
ed64da28-2950-4c67-86f7-227586a03dc5,Scooter Honada Beat,,,None,,,190f93d5-96f6-43dd-8e43-f344b2388c2b,,Motorcycle,,,Private,,ed64da28-2950-4c67-86f7-227586a03dc5
ed958d6c-c6d9-4e35-a242-04e02f2363b9,RACAL,,,,,,28ef06f2-9fc8-4f21-940a-24752d2f1284,,Motorcycle,,,Private,,ed958d6c-c6d9-4e35-a242-04e02f2363b9
eec11b99-fe19-4f2e-99fe-8ba5786ef837,ISUZU GIGA WING VAN 12 WHEELER TRUCK,ISUZU GIGA WING VAN 12 WHEELER TRUCK,Multiple,Multiple,Other (see description),Going ahead,97ceabfb-1106-4aac-a5d0-d484f71c4acf,NBD 7594,Van,6WA1-121315,CYH50W2W-3000730,Private,,eec11b99-fe19-4f2e-99fe-8ba5786ef837
eec11b99-fe19-4f2e-99fe-8ba5786ef837,RUSI,RUSI,Multiple,Multiple,Other (see description),Going ahead,d92496f3-bbe7-4df7-9314-cdc3a912328e,,Motorcycle,,,Private,,eec11b99-fe19-4f2e-99fe-8ba5786ef837
ef04d796-55fa-4fa0-8aa3-60a18eb8809f,,,,,,,13246205-fed0-4c15-a4fb-f7f154ef00f1,,,,,,,ef04d796-55fa-4fa0-8aa3-60a18eb8809f
ef04d796-55fa-4fa0-8aa3-60a18eb8809f,PAJERO,,Left,None,Legal,Overtaking,b48f3d12-83b6-45d4-9906-8169ec83337e,ABC1234,Car,,,Private,,ef04d796-55fa-4fa0-8aa3-60a18eb8809f
ef33674a-a4c9-47df-822d-96bce82a2457,Suzuki Raide,FUISOCD3,Multiple,Multiple,Legal,Going ahead,f0b898f8-cda9-4c51-8f3d-0e14f66b4337, # 101-333244,Motorcycle,6    427-32382,B641K-216293,Private,NONE,ef33674a-a4c9-47df-822d-96bce82a2457
ef88e61d-14be-403f-ada9-303f61af7dc0,DAF trailer truck ,,Front,None,,Going ahead,4a4a2ca4-3893-4835-a577-ba90329715c0,no,Truck (Unknown),,,Private,,ef88e61d-14be-403f-ada9-303f61af7dc0
ef88e61d-14be-403f-ada9-303f61af7dc0,AMV Elavil Tours Phil Bus ,,Multiple,None,,Overtaking,2129255d-73be-4237-a27c-dcb9e81e1288,EVR 268,Bus,,,Public / For-Hire,,ef88e61d-14be-403f-ada9-303f61af7dc0
ef88e61d-14be-403f-ada9-303f61af7dc0,Yamaha RS motorcycle ,,Multiple,None,,Going ahead,11a6acdc-f1b2-4ecc-94ab-57080d5fd4d9,no,Tricycle,,,Public / For-Hire,,ef88e61d-14be-403f-ada9-303f61af7dc0
ef88e61d-14be-403f-ada9-303f61af7dc0,Suzuki motorcycle ,,Multiple,None,,Going ahead,22386fbb-cc6e-47e2-b3b8-714df33f9a87,no,Motorcycle,,,Private,,ef88e61d-14be-403f-ada9-303f61af7dc0
efa4936a-7f65-4729-8d59-2802f7f2abfe,RUSI,,Front,Brakes,Legal,Left turn,d9bb2c15-d0ab-4493-85e9-e91ffc6a26d6,no plate,Motorcycle,,,Private,,efa4936a-7f65-4729-8d59-2802f7f2abfe
efa4936a-7f65-4729-8d59-2802f7f2abfe,MOTOR STAR,,Rear,None,Legal,Left turn,3efed8d8-6373-4a7f-b44d-864496e0fb20,5168-UN,Motorcycle,,,Private,,efa4936a-7f65-4729-8d59-2802f7f2abfe
f0e96456-ef48-440f-a333-c59c77fd8739,PUJ,,Multiple,None,,Going ahead,65c8b441-32a9-4f8c-b2f9-0613e076e4ae,PLG 923,Jeepney,,,Private,,f0e96456-ef48-440f-a333-c59c77fd8739
f0e96456-ef48-440f-a333-c59c77fd8739,"Fuso, Tractor ",,Multiple,None,,Merging,0f82af45-436e-4e57-8a93-25a65a8f7fa0,no,Truck (Unknown),,,Private,,f0e96456-ef48-440f-a333-c59c77fd8739
f0e96456-ef48-440f-a333-c59c77fd8739,PUJ,,Multiple,None,,Merging,3933e0b4-baab-4df3-be4d-c6403feda59f,NWV 298.,Jeepney,,,Private,,f0e96456-ef48-440f-a333-c59c77fd8739
f0e96456-ef48-440f-a333-c59c77fd8739,Mitsubishi L300,,Multiple,None,,Merging,1fef8433-9038-4b9e-add8-bc06c3367c47,no,Van,,,Private,,f0e96456-ef48-440f-a333-c59c77fd8739
f31363ed-139d-44ab-a7ed-a0760b45aa0e,Ten (10) wheeler truck aluminum wing van,,,,,,8cf60c70-4ada-49a1-812c-3f1fe93a5bd9,GXK231,Truck (Articulated),8DC10-392793,FU416U-540254,Private,,f31363ed-139d-44ab-a7ed-a0760b45aa0e
f31363ed-139d-44ab-a7ed-a0760b45aa0e,Skygo motorcycle,,,,,,6ec69fdb-e9ca-43a1-8a8f-f7e1f9641bfc,,Motorcycle,,,Private,,f31363ed-139d-44ab-a7ed-a0760b45aa0e
f531518d-ea74-4d86-afa2-9e46da9141ce,HONDA XRM,XRM,Front,None,Legal,Going ahead,8cdeaac9-8173-4cc3-96dc-8409dc435751,9499KU,Motorcycle,XRM16E167219,XRM16167219,Private,,f531518d-ea74-4d86-afa2-9e46da9141ce
f531518d-ea74-4d86-afa2-9e46da9141ce,YAMAHA,DT125,Front,Lights,Legal,Going ahead,b748e094-f892-4748-9435-3d3d43ed05b6,KD 7958,Motorcycle,4AR-034948,4AR-034948,Private,,f531518d-ea74-4d86-afa2-9e46da9141ce
f5cb2b42-31ff-4fab-9e0f-f7d8f30e8a02,SUZUKI JITNEY,,,,,,8ed95665-8adc-40b8-a887-fdb69f06fc02,,Jeepney,F6A-7229760,DA52T-254520,Public / For-Hire,,f5cb2b42-31ff-4fab-9e0f-f7d8f30e8a02
f5cb2b42-31ff-4fab-9e0f-f7d8f30e8a02,Honda,XRM,,,,,2d861460-c2f5-477f-aedd-dd228f67e853,,Motorcycle,,,Private,,f5cb2b42-31ff-4fab-9e0f-f7d8f30e8a02
f91f11de-a464-4993-83ec-16cb38b50293,nissan utility vehicle,,Multiple,None,Other (see description),Going ahead,c62b0acc-7465-4b95-b16a-03a69bb7928d,092605,Van,YD25378582A,JNTC2EZ0003917,Private,,f91f11de-a464-4993-83ec-16cb38b50293
fb466683-c015-42df-986e-0a26a65dbb36,SUZUKI SMASH ,,,,,,7affc249-9f49-47cb-a021-9c9f00fed7ab,,Motorcycle,,,Private,,fb466683-c015-42df-986e-0a26a65dbb36
fc1e14e0-d49e-48b4-becd-1abfe9847116,SUZUKI ,RAIDER 150,Multiple,None,Legal,Going ahead,381732fe-ae2a-4372-bd63-9f3eb009c4bf, 090110,Motorcycle,G427-339501,BG41K-227137,Private,UNKNOWN,fc1e14e0-d49e-48b4-becd-1abfe9847116
fc1e14e0-d49e-48b4-becd-1abfe9847116,MITSUKOSHHI,RAPIDO 110,Multiple,None,Legal,Overtaking,950229d2-2521-4f85-ac41-fd04c45c73a5,NOT YET AVAILABLE,Motorcycle,EM152FMHJ1237075, EM4XCG3DOJA237075,Private,UNKNOWN,fc1e14e0-d49e-48b4-becd-1abfe9847116
fc43334f-acbc-4367-b6b4-cc119d8fc876,Honda,XRM,Front,Multiple,Legal,,dc38a27c-cc3a-43ff-80d2-5ed5b5583b5b,,Motorcycle,KPY00E276115,KPY00276107,Private,,fc43334f-acbc-4367-b6b4-cc119d8fc876
fc5ea8fe-3d47-4992-a736-759c52ea08b3,Isuzu ,Ten-Wheeler,None,None,Legal,Going ahead,70628ed0-945b-4a70-a49d-b59fba1c0dc3, VEJ 487 ,Truck (Unknown),,,Private,,fc5ea8fe-3d47-4992-a736-759c52ea08b3
fe198855-bbf2-48d1-9fb8-cce234e7a512,Motoposh,,,Lights,Legal,Overtaking,a3d47910-6ff0-4d21-84ec-8b747954f076,no plate no. attached,Motorcycle,,,Private,,fe198855-bbf2-48d1-9fb8-cce234e7a512
fe198855-bbf2-48d1-9fb8-cce234e7a512,Honda XR 150,2017,Front,None,Legal,Going ahead,ac112741-bdbc-4890-8664-ddfc536ffec9,1201-341342,Motorcycle,KRH00E020652,KRH00020576,Private,,fe198855-bbf2-48d1-9fb8-cce234e7a512
feab17bc-f746-40e1-b019-1dbee949e5e3,Honda ,ANF 125 ,,,,,280a7fde-cdf9-4e32-8ff3-c964c06b47d6,KC-26017,Motorcycle,,,Private,,feab17bc-f746-40e1-b019-1dbee949e5e3
feab17bc-f746-40e1-b019-1dbee949e5e3,,,,,,,28aa4f3a-c29e-43c6-a5fc-b0dd75102d38,VB 4327,SUV,,,Private,,feab17bc-f746-40e1-b019-1dbee949e5e3
ff223d9a-7f9c-4b24-bc7c-6537c37afd91,,SUZUKI MOTORCYCLE,,,,,207c49c6-6ee0-43dd-8926-8bca138c768e, WITHOUT PLATE NUMBER ,Motorcycle,,,Private,,ff223d9a-7f9c-4b24-bc7c-6537c37afd91
ff82f662-7326-4d1d-8467-16d124168e77,Fuso Canter Ref Van Truck,,,,,,ce16b5a5-1d2e-4df9-a887-96fbbc7a6acb,CAY-3577,Truck (Rigid), 4M42-A24527,FE70BB-521039,Private,,ff82f662-7326-4d1d-8467-16d124168e77
ff82f662-7326-4d1d-8467-16d124168e77,Yamaha Sniper ,,,,,,5ce0e4df-652a-4d43-97dd-c57c23ca53c7,,Motorcycle,,,Private,,ff82f662-7326-4d1d-8467-16d124168e77
ff82f662-7326-4d1d-8467-16d124168e77,Isuzu Elf Dropside Truck,,,,,,a5e2a72a-4374-4eef-823d-da18304a330c,123010,Truck (Rigid),4HF1-109656,NPR72L7414716,Private,,ff82f662-7326-4d1d-8467-16d124168e77
